9.35E-01
5.78E-01
6.61E-01
1.55E-01
-7.95E-01
9.35E-01
5.78E-01
6.61E-01
1.55E-01
-7.95E-01
9.35E-01
5.78E-01
6.61E-01
1.55E-01
-7.95E-01
9.35E-01
5.78E-01
6.61E-01
1.55E-01
-7.95E-01
9.35E-01
5.78E-01
6.61E-01
1.55E-01
-7.95E-01
9.35E-01
5.78E-01
6.61E-01
1.55E-01
-7.95E-01
9.35E-01
5.78E-01
6.61E-01
1.55E-01
-7.95E-01
9.35E-01
5.78E-01
6.61E-01
1.55E-01
-7.95E-01
-0.89181435
-0.89181435
-0.89181435
-0.89181435
-0.89181435
-0.89181435
-0.89181435
-0.89181435
5.08675171
